year,age,age_cat,pop,abbrev,division,pop_std,opioid_deaths,mx,y
1999,45,45-49,89327,HI,Pacific,19805793,6,6.716894108164385e-5,-9.608299603561235
1999,45,45-49,90083,ID,Mountain,19805793,6,6.660524183253222e-5,-9.616727277320923
1999,45,45-49,95212,NH,New England,19805793,4,4.201151115405621e-5,-10.077566902136047
1999,45,45-49,99910,ME,New England,19805793,1,1.0009008107296568e-5,-11.512025059727064
1999,45,45-49,120758,NE,West North Central,19805793,1,8.281024859636628e-6,-11.701543821908205
1999,45,45-49,128072,UT,Mountain,19805793,33,2.5766756199637706e-4,-8.26384032329145
1999,45,45-49,128839,NM,Mountain,19805793,37,2.871801240307671e-4,-8.155400929206058
1999,45,45-49,134314,NV,Mountain,19805793,22,1.637952856738687e-4,-8.716893167949298
1999,45,45-49,140462,WV,South Atlantic,19805793,7,4.98355427090601e-5,-9.906782119485559
1999,45,45-49,178341,AR,West South Central,19805793,2,1.1214471153576575e-5,-11.398305546380222
1999,45,45-49,187919,MS,East South Central,19805793,2,1.064288336996259e-5,-11.450619117345322
1999,45,45-49,188648,KS,West North Central,19805793,6,3.1805266952207286e-5,-10.355878654464949
1999,45,45-49,209662,IA,West North Central,19805793,3,1.4308744550753117e-5,-11.154639700546985
1999,45,45-49,235774,OK,West South Central,19805793,15,6.362024650724847e-5,-9.662578796969102
1999,45,45-49,246896,CT,New England,19805793,21,8.505605599118657e-5,-9.372200036587563
1999,45,45-49,268975,OR,Pacific,19805793,23,8.550980574402826e-5,-9.36687950153296
1999,45,45-49,281896,SC,South Atlantic,19805793,6,2.128444532735477e-5,-10.757534018344602
1999,45,45-49,288496,KY,East South Central,19805793,8,2.7730020520215187e-5,-10.492994958336313
1999,45,45-49,309678,LA,West South Central,19805793,5,1.6145803059952594e-5,-11.03385041451706
1999,45,45-49,309892,AL,East South Central,19805793,8,2.5815445380971435e-5,-10.564537586983835
1999,45,45-49,322567,AZ,Mountain,19805793,47,1.4570616337071057e-4,-8.833918543868444
1999,45,45-49,327225,CO,Mountain,19805793,34,1.0390404156161663e-4,-9.172042762043759
1999,45,45-49,355713,MN,West North Central,19805793,7,1.9678785987579875e-5,-10.8359693558659
1999,45,45-49,386754,MO,West North Central,19805793,11,2.8441851926547625e-5,-10.467648838182036
1999,45,45-49,389465,WI,East North Central,19805793,15,3.8514372279922456e-5,-10.164479080359863
1999,45,45-49,391066,MD,South Atlantic,19805793,69,1.7644080538834877e-4,-8.642525118079435
1999,45,45-49,405455,TN,East South Central,19805793,18,4.439456906438446e-5,-10.022393414377316
1999,45,45-49,429304,IN,East North Central,19805793,5,1.1646758474181467e-5,-11.360482659228738
1999,45,45-49,445731,WA,Pacific,19805793,61,1.368538423398866e-4,-8.896597045853934
1999,45,45-49,452495,MA,New England,19805793,35,7.73489209825523e-5,-9.467183930847899
1999,45,45-49,514775,VA,South Atlantic,19805793,21,4.07945218784906e-5,-10.106962753252924
1999,45,45-49,558808,NC,South Atlantic,19805793,25,4.473808535310876e-5,-10.014685397786534
1999,45,45-49,559425,GA,South Atlantic,19805793,17,3.0388345175850204e-5,-10.401451405435257
1999,45,45-49,598841,NJ,Middle Atlantic,19805793,50,8.349461710203543e-5,-9.390728394029363
1999,45,45-49,721311,MI,East North Central,19805793,29,4.0204571953013335e-5,-10.121529838631623
1999,45,45-49,821791,OH,East North Central,19805793,36,4.3806758652747476e-5,-10.035722445345643
1999,45,45-49,857556,IL,East North Central,19805793,73,8.512563611006162e-5,-9.371382320863939
1999,45,45-49,891134,PA,Middle Atlantic,19805793,45,5.049745605038075e-5,-9.89358759819182
1999,45,45-49,1049792,FL,South Atlantic,19805793,66,6.286959702493447e-5,-9.674447865245732
1999,45,45-49,1320845,NY,Middle Atlantic,19805793,104,7.873747487403896e-5,-9.449391342126752
1999,45,45-49,1374078,TX,West South Central,19805793,46,3.347699330023478e-5,-10.304652122223015
1999,45,45-49,2269009,CA,Pacific,19805793,315,1.388271267324193e-4,-8.882281091433548
1999,50,50-54,34514,DC,South Atlantic,17224359,3,8.692124934809063e-5,-9.350508029139414
1999,50,50-54,39580,AK,Pacific,17224359,2,5.053057099545225e-5,-9.892932038596612
1999,50,50-54,41612,SD,West North Central,17224359,1,2.4031529366528884e-5,-10.636143866190785
1999,50,50-54,47477,DE,South Atlantic,17224359,2,4.2125660846304525e-5,-10.074853481668699
1999,50,50-54,58828,MT,Mountain,17224359,2,3.3997416196369076e-5,-10.28922603046026
1999,50,50-54,63917,RI,New England,17224359,2,3.129057997089976e-5,-10.372193465111708
1999,50,50-54,74530,ID,Mountain,17224359,5,6.70870790285791e-5,-9.60951909544164
1999,50,50-54,77930,HI,Pacific,17224359,2,2.5664057487488772e-5,-10.570419086277662
1999,50,50-54,81814,NH,New England,17224359,3,3.666854083653164e-5,-10.21359136842264
1999,50,50-54,98618,NE,West North Central,17224359,1,1.0140136689042568e-5,-11.499009079710381
1999,50,50-54,101529,UT,Mountain,17224359,8,7.879522106984211e-5,-9.448658209261303
1999,50,50-54,109867,NM,Mountain,17224359,15,1.365287119881311e-4,-8.898975621223114
1999,50,50-54,122075,NV,Mountain,17224359,19,1.556420233463035e-4,-8.76795190976342
1999,50,50-54,124022,WV,South Atlantic,17224359,4,3.2252342326361453e-5,-10.341919887085169
1999,50,50-54,155509,KS,West North Central,17224359,4,2.5721983936621032e-5,-10.568164525620183
1999,50,50-54,161702,AR,West South Central,17224359,3,1.8552646225773337e-5,-10.894898125404396
1999,50,50-54,163110,MS,East South Central,17224359,2,1.2261663907792288e-5,-11.30903291824813
1999,50,50-54,172878,IA,West North Central,17224359,1,5.784426011406888e-6,-12.060341422395663
1999,50,50-54,206895,OK,West South Central,17224359,4,1.9333478334420842e-5,-10.853672336057839
1999,50,50-54,222424,CT,New England,17224359,6,2.6975506240333777e-5,-10.520581279977312
1999,50,50-54,226015,OR,Pacific,17224359,5,2.2122425502732118e-5,-10.718918735299235
1999,50,50-54,252394,SC,South Atlantic,17224359,3,1.1886177959856415e-5,-11.340134348907723
1999,50,50-54,252943,KY,East South Central,17224359,3,1.1860379611216756e-5,-11.342307157215803
1999,50,50-54,260765,LA,West South Central,17224359,1,3.834870477249631e-6,-12.471374897574693
1999,50,50-54,265834,CO,Mountain,17224359,12,4.514095262457022e-5,-10.005720683018872
1999,50,50-54,275759,AL,East South Central,17224359,2,7.25270979369667e-6,-11.83413539428248
1999,50,50-54,282200,AZ,Mountain,17224359,18,6.378454996456414e-5,-9.659999560504685
1999,50,50-54,287632,MN,West North Central,17224359,3,1.0429993881070256e-5,-11.470824875618087
1999,50,50-54,320353,WI,East North Central,17224359,6,1.872933919769754e-5,-10.88541932255256
1999,50,50-54,334433,MO,West North Central,17224359,8,2.3921084342753258e-5,-10.640750297854408
1999,50,50-54,343624,MD,South Atlantic,17224359,34,9.894535888063698e-5,-9.220942790698006
1999,50,50-54,361477,TN,East South Central,17224359,4,1.1065710958096919e-5,-11.411659333647222
1999,50,50-54,377487,WA,Pacific,17224359,30,7.947293549181826e-5,-9.440094028329998
1999,50,50-54,397395,MA,New England,17224359,22,5.536053548736144e-5,-9.801643573880806
1999,50,50-54,457163,VA,South Atlantic,17224359,14,3.062365064539344e-5,-10.39373795062866
1999,50,50-54,487139,GA,South Atlantic,17224359,4,8.2112087104502e-6,-11.710010421164586
1999,50,50-54,497191,NC,South Atlantic,17224359,9,1.8101695324332096e-5,-10.919504959750983
1999,50,50-54,532295,NJ,Middle Atlantic,17224359,24,4.5087780272217474e-5,-10.006899295569463
1999,50,50-54,608876,MI,East North Central,17224359,9,1.478133478737871e-5,-11.122145336144506
1999,50,50-54,702962,OH,East North Central,17224359,9,1.2802968012495696e-5,-11.265833537941555
1999,50,50-54,726545,IL,East North Central,17224359,27,3.716218541177766e-5,-10.200218834882005
1999,50,50-54,767932,PA,Middle Atlantic,17224359,19,2.4741774011240578e-5,-10.607017487376657
1999,50,50-54,942150,FL,South Atlantic,17224359,30,3.18420633657061e-5,-10.354722394888482
1999,50,50-54,1146781,TX,West South Central,17224359,20,1.744012152276677e-5,-10.956737171459164
1999,50,50-54,1174240,NY,Middle Atlantic,17224359,69,5.876141163646273e-5,-9.74202518318163
1999,50,50-54,1920301,CA,Pacific,17224359,137,7.134298216789973e-5,-9.54801157672191
1999,55,55-59,24050,WY,Mountain,13307234,2,8.316008316008316e-5,-9.394743094973961
1999,55,55-59,26381,AK,Pacific,13307234,1,3.790606876160873e-5,-10.18039933305852
1999,55,55-59,27011,DC,South Atlantic,13307234,1,3.702195401873311e-5,-10.203999469426009
1999,55,55-59,38109,DE,South Atlantic,13307234,2,5.248104122385788e-5,-9.855058573131625
1999,55,55-59,45838,MT,Mountain,13307234,1,2.1815960556743314e-5,-10.732868720419352
1999,55,55-59,48135,RI,New England,13307234,1,2.0774903916069387e-5,-10.781764842212066
1999,55,55-59,57934,HI,Pacific,13307234,2,3.452204232402389e-5,-10.273912529999025
1999,55,55-59,58108,ID,Mountain,13307234,3,5.162800302884284e-5,-9.871446338324665
1999,55,55-59,65724,ME,New England,13307234,1,1.5215142109427301e-5,-11.093219434571722
1999,55,55-59,77681,UT,Mountain,13307234,4,5.1492642988633e-5,-9.874071615088923
1999,55,55-59,84247,NM,Mountain,13307234,4,4.747943546951227e-5,-9.95521387815212
1999,55,55-59,97143,WV,South Atlantic,13307234,2,2.0588205017345562e-5,-10.790792218124185
1999,55,55-59,100088,NV,Mountain,13307234,7,6.99384541603389e-5,-9.567894928941923
1999,55,55-59,118900,KS,West North Central,13307234,2,1.6820857863751053e-5,-10.992890902118928
1999,55,55-59,167191,OR,Pacific,13307234,2,1.1962366395320322e-5,-11.333744969872832
1999,55,55-59,169020,OK,West South Central,13307234,5,2.9582297952904983e-5,-10.428334417664374
1999,55,55-59,171572,CT,New England,13307234,3,1.7485370573287018e-5,-10.95414599389102
1999,55,55-59,186839,CO,Mountain,13307234,5,2.6761008140698676e-5,-10.528564649994639
1999,55,55-59,199582,SC,South Atlantic,13307234,1,5.010471886242246e-6,-12.203980458432286
1999,55,55-59,199700,KY,East South Central,13307234,1,5.00751126690035e-6,-12.204571519403906
1999,55,55-59,220470,MN,West North Central,13307234,3,1.3607293509320996e-5,-11.204904621522918
1999,55,55-59,220728,AL,East South Central,13307234,1,4.530462832082925e-6,-12.304686453250643
1999,55,55-59,229310,AZ,Mountain,13307234,3,1.3082726440190136e-5,-11.244217790216924
1999,55,55-59,246287,WI,East North Central,13307234,2,8.12060725901083e-6,-11.721105620994523
1999,55,55-59,260362,MD,South Atlantic,13307234,7,2.6885643834353708e-5,-10.523918100273038
1999,55,55-59,272809,MO,West North Central,13307234,2,7.331136436114645e-6,-11.823380015049647
1999,55,55-59,274976,WA,Pacific,13307234,14,5.091353427208193e-5,-9.885381770497691
1999,55,55-59,286681,TN,East South Central,13307234,5,1.7440988415695495e-5,-10.956687465877522
1999,55,55-59,288461,IN,East North Central,13307234,1,3.466673137789857e-6,-12.572315173816648
1999,55,55-59,299408,MA,New England,13307234,5,1.6699620584620317e-5,-11.000124558283469
1999,55,55-59,346619,VA,South Atlantic,13307234,2,5.770024147551058e-6,-12.06283429243551
1999,55,55-59,362385,GA,South Atlantic,13307234,2,5.518992232018434e-6,-12.107315281005919
1999,55,55-59,388238,NC,South Atlantic,13307234,4,1.0302958494531705e-5,-11.483079471493228
1999,55,55-59,412789,NJ,Middle Atlantic,13307234,4,9.69018069764456e-6,-11.544397484387732
1999,55,55-59,474708,MI,East North Central,13307234,4,8.426232547165837e-6,-11.684160796026617
1999,55,55-59,546215,OH,East North Central,13307234,4,7.323123678405024e-6,-11.824473588992724
1999,55,55-59,567540,IL,East North Central,13307234,9,1.585791309863622e-5,-11.051841933099052
1999,55,55-59,608509,PA,Middle Atlantic,13307234,5,8.216805338951438e-6,-11.709329069334606
1999,55,55-59,789129,FL,South Atlantic,13307234,10,1.2672199348902398e-5,-11.276099991568467
1999,55,55-59,863292,TX,West South Central,13307234,13,1.5058636011917173e-5,-11.103558909952083
1999,55,55-59,913115,NY,Middle Atlantic,13307234,16,1.7522436932916445e-5,-10.952028387784203
1999,55,55-59,1415902,CA,Pacific,13307234,70,4.943844983621748e-5,-9.91478209975184
1999,60,60-64,16960,AK,Pacific,10654272,1,5.89622641509434e-5,-9.738612909345894
1999,60,60-64,21698,DC,South Atlantic,10654272,1,4.6087196976679875e-5,-9.984975369382395
1999,60,60-64,37398,MT,Mountain,10654272,1,2.6739397828760897e-5,-10.529372506036905
1999,60,60-64,45930,NH,New England,10654272,2,4.3544524276072285e-5,-10.041726596759894
1999,60,60-64,46544,ID,Mountain,10654272,1,2.1485046407700242e-5,-10.748153380734983
1999,60,60-64,70757,NM,Mountain,10654272,1,1.413287731249205e-5,-11.167006750540581
1999,60,60-64,81732,NV,Mountain,10654272,4,4.8940439485146574e-5,-9.924906519909428
1999,60,60-64,128772,OR,Pacific,10654272,1,7.765663342962756e-6,-11.765798677715127
1999,60,60-64,130887,CT,New England,10654272,1,7.6401781689549e-6,-11.78208963451393
1999,60,60-64,142207,CO,Mountain,10654272,4,2.8128010576131976e-5,-10.478744660461437
1999,60,60-64,142567,OK,West South Central,10654272,1,7.01424593349092e-6,-11.8675673436316
1999,60,60-64,166288,KY,East South Central,10654272,1,6.013663042432406e-6,-12.021476503828202
1999,60,60-64,175359,MN,West North Central,10654272,1,5.702587263841605e-6,-12.074590580170783
1999,60,60-64,198420,MD,South Atlantic,10654272,3,1.5119443604475355e-5,-11.099528986535784
1999,60,60-64,198437,AZ,Mountain,10654272,6,3.0236296658385282e-5,-10.406467479152878
1999,60,60-64,203967,WI,East North Central,10654272,2,9.805507753705257e-6,-11.532566314475204
1999,60,60-64,207736,WA,Pacific,10654272,6,2.8882812800862635e-5,-10.452263852530592
1999,60,60-64,226460,MO,West North Central,10654272,1,4.415790868144485e-6,-12.33032360786803
1999,60,60-64,234501,IN,East North Central,10654272,1,4.26437413912947e-6,-12.365215131251702
1999,60,60-64,235075,MA,New England,10654272,3,1.276188450494523e-5,-11.269047602477167
1999,60,60-64,236999,TN,East South Central,10654272,2,8.438854172380474e-6,-11.68266402013914
1999,60,60-64,268232,VA,South Atlantic,10654272,5,1.8640579796593994e-5,-10.89016964422309
1999,60,60-64,280449,GA,South Atlantic,10654272,1,3.5657106996280965e-6,-12.54414716923214
1999,60,60-64,321589,NC,South Atlantic,10654272,4,1.243823638246333e-5,-11.294735250601988
1999,60,60-64,328290,NJ,Middle Atlantic,10654272,3,9.138261902586128e-6,-11.603040354412489
1999,60,60-64,375136,MI,East North Central,10654272,2,5.331399812334726e-6,-12.141896725311609
1999,60,60-64,456222,OH,East North Central,10654272,3,6.575746018385786e-6,-11.932122523464509
1999,60,60-64,461748,IL,East North Central,10654272,7,1.5159784124674064e-5,-11.09686441764866
1999,60,60-64,512226,PA,Middle Atlantic,10654272,2,3.904526517591844e-6,-12.45337403232062
1999,60,60-64,693373,TX,West South Central,10654272,5,7.211125901931572e-6,-11.839885460477234
1999,60,60-64,720321,FL,South Atlantic,10654272,5,6.941349759343404e-6,-11.878014312537319
1999,60,60-64,751924,NY,Middle Atlantic,10654272,5,6.649608205084557e-6,-11.920952621560795
1999,60,60-64,1127145,CA,Pacific,10654272,32,2.839031357988546e-5,-10.469462542105894
1999,65,65-69,23242,ND,West North Central,9409940,1,4.302555718096549e-5,-10.05371626578282
1999,65,65-69,27183,SD,West North Central,9409940,1,3.678769819372402e-5,-10.21034705689017
1999,65,65-69,53298,UT,Mountain,9409940,2,3.7524860219895683e-5,-10.190506905437811
1999,65,65-69,62428,NM,Mountain,9409940,1,1.6018453258153393e-5,-11.041769171662445
1999,65,65-69,70207,NV,Mountain,9409940,3,4.273078183087157e-5,-10.060591011474287
1999,65,65-69,112788,OR,Pacific,9409940,1,8.866191438805547e-6,-11.633265229408302
1999,65,65-69,128285,OK,West South Central,9409940,1,7.7951436255213e-6,-11.762009630284792
1999,65,65-69,145052,SC,South Atlantic,9409940,2,1.3788158729283292e-5,-11.191700397243391
1999,65,65-69,167363,AL,East South Central,9409940,1,5.975036298345512e-6,-12.027920385128247
1999,65,65-69,168369,MD,South Atlantic,9409940,2,1.187867125183377e-5,-11.340766097773912
1999,65,65-69,175615,WA,Pacific,9409940,3,1.708282322125103e-5,-10.977437089279142
1999,65,65-69,182689,WI,East North Central,9409940,1,5.4737833148137e-6,-12.115540532562282
1999,65,65-69,188248,AZ,Mountain,9409940,1,5.312141430453445e-6,-12.145515521435716
1999,65,65-69,204460,IN,East North Central,9409940,1,4.890932211679546e-6,-12.228127636311005
1999,65,65-69,217857,MA,New England,9409940,1,4.590166944371767e-6,-12.291594163230416
1999,65,65-69,229657,VA,South Atlantic,9409940,1,4.354319702861224e-6,-12.344342170456391
1999,65,65-69,233760,GA,South Atlantic,9409940,1,4.277891854893908e-6,-12.362050226984527
1999,65,65-69,281436,NC,South Atlantic,9409940,1,3.5532057021845107e-6,-12.547660347249577
1999,65,65-69,295460,NJ,Middle Atlantic,9409940,2,6.769105801123671e-6,-11.903141562315653
1999,65,65-69,329896,MI,East North Central,9409940,2,6.062516671920848e-6,-12.013385551696892
1999,65,65-69,400609,IL,East North Central,9409940,1,2.4961995362061262e-6,-12.90074116826204
1999,65,65-69,405056,OH,East North Central,9409940,2,4.937588876599779e-6,-12.218633427575032
1999,65,65-69,604694,TX,West South Central,9409940,3,4.96118698052238e-6,-12.213865535268459
1999,65,65-69,658226,NY,Middle Atlantic,9409940,5,7.596175173876449e-6,-11.78786570394833
1999,65,65-69,732184,FL,South Atlantic,9409940,5,6.82888454268326e-6,-11.894349215042396
1999,65,65-69,985605,CA,Pacific,9409940,18,1.826289436437518e-5,-10.910639186904309
1999,70,70-74,29859,MT,Mountain,8725574,1,3.349073981044241e-5,-10.304241580914173
1999,70,70-74,37071,NH,New England,8725574,1,2.6975263683202502e-5,-10.520590271772301
1999,70,70-74,46067,ME,New England,8725574,1,2.1707512970239e-5,-10.737852137511432
1999,70,70-74,53956,NM,Mountain,8725574,1,1.8533619986655795e-5,-10.89592417858957
1999,70,70-74,59520,NV,Mountain,8725574,2,3.360215053763441e-5,-10.300920488947028
1999,70,70-74,148565,AL,East South Central,8725574,1,6.7310604785784e-6,-11.908777851895334
1999,70,70-74,153202,MD,South Atlantic,8725574,2,1.3054659860837326e-5,-11.246365410473757
1999,70,70-74,160954,WA,Pacific,8725574,2,1.2425910508592517e-5,-11.295726708296838
1999,70,70-74,173850,WI,East North Central,8725574,1,5.752085130859937e-6,-12.065948137436008
1999,70,70-74,174466,AZ,Mountain,8725574,2,1.1463551637568351e-5,-11.376337978673549
1999,70,70-74,197516,GA,South Atlantic,8725574,1,5.06288098179388e-6,-12.193574872700193
1999,70,70-74,377467,IL,East North Central,8725574,1,2.6492382115522682e-6,-12.841238426631566
1999,70,70-74,391012,OH,East North Central,8725574,1,2.557466267019938e-6,-12.876493529033642
1999,70,70-74,495142,PA,Middle Atlantic,8725574,2,4.039245307406764e-6,-12.419452688538797
1999,70,70-74,529022,TX,West South Central,8725574,2,3.780561110880077e-6,-12.485638117317439
1999,70,70-74,617661,NY,Middle Atlantic,8725574,1,1.6190110756547685e-6,-13.333695042245376
1999,70,70-74,730681,FL,South Atlantic,8725574,2,2.7371725828371067e-6,-12.808585074417902
